,date_heure,debit,taux,year,month,hour,date,holidays,study_break,temperature,precipitations,wind_speed,travaux_impact,Etat_trafic_metro,Etat_trafic_RERA,Etat_trafic_RERB,Manifestations,Events_encoded,Paris_respire_encoded,Confinement,Couvre_feu,weekday_friday,weekday_monday,weekday_saturday,weekday_sunday,weekday_thursday,weekday_tuesday,weekday_wednesday,season_autumn,season_spring,season_summer,season_winter,weather_Averse(s),weather_brouillard,weather_bruine,weather_neige,weather_normal,weather_nuages faibles,weather_nuages fort,weather_nuages moderes,weather_orage,weather_pluie
1957,2020-01-21 17:00:00,800.0,12.03834,2020,1,17,2020-01-21,0,0,4.2000000000000455,0.0,3.8666666666666667,23,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1958,2020-01-21 18:00:00,882.0,14.81055,2020,1,18,2020-01-21,0,0,3.200000000000045,0.0,3.333333333333333,23,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1959,2020-01-21 19:00:00,982.0,13.78778,2020,1,19,2020-01-21,0,0,2.200000000000045,0.0,2.8,23,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1960,2020-01-21 20:00:00,953.0,10.64723,2020,1,20,2020-01-21,0,0,1.9000000000000339,0.0,2.8666666666666667,23,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1961,2020-01-21 21:00:00,796.0,9.313889999999999,2020,1,21,2020-01-21,0,0,1.6000000000000227,0.0,2.933333333333333,23,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1962,2020-01-21 22:00:00,545.0,6.44056,2020,1,22,2020-01-21,0,0,1.3000000000000114,0.0,3.0,23,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1963,2020-01-21 23:00:00,545.0,5.92834,2020,1,23,2020-01-21,0,0,0.5666666666666819,0.0,2.466666666666667,23,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1964,2020-01-22 00:00:00,543.0,6.0616699999999994,2020,1,0,2020-01-22,0,0,-0.16666666666664764,0.0,1.9333333333333333,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1965,2020-01-22 01:00:00,419.0,4.67889,2020,1,1,2020-01-22,0,0,-0.8999999999999773,0.0,1.4,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1966,2020-01-22 02:00:00,201.0,2.34556,2020,1,2,2020-01-22,0,0,-1.1999999999999695,0.0,1.7333333333333332,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1967,2020-01-22 03:00:00,96.0,1.0488899999999999,2020,1,3,2020-01-22,0,0,-1.4999999999999618,0.0,2.0666666666666664,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1968,2020-01-22 04:00:00,60.0,0.74889,2020,1,4,2020-01-22,0,0,-1.7999999999999543,0.0,2.4,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1969,2020-01-22 05:00:00,55.0,0.82778,2020,1,5,2020-01-22,0,0,-1.7999999999999543,0.0,2.1666666666666665,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1970,2020-01-22 06:00:00,100.0,1.24889,2020,1,6,2020-01-22,0,0,-1.7999999999999543,0.0,1.9333333333333333,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1971,2020-01-22 07:00:00,276.0,3.09445,2020,1,7,2020-01-22,0,0,-1.7999999999999543,0.0,1.7,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1972,2020-01-22 08:00:00,473.0,6.21445,2020,1,8,2020-01-22,0,0,-1.3333333333332953,0.0,1.9,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1973,2020-01-22 09:00:00,707.0,8.58945,2020,1,9,2020-01-22,0,0,-0.8666666666666363,0.0,2.0999999999999996,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1974,2020-01-22 10:00:00,716.0,8.405,2020,1,10,2020-01-22,0,0,-0.3999999999999773,0.0,2.3,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1975,2020-01-22 11:00:00,640.0,7.39778,2020,1,11,2020-01-22,0,0,0.9000000000000152,0.0,2.8666666666666667,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1976,2020-01-22 12:00:00,669.0,7.8811100000000005,2020,1,12,2020-01-22,0,0,2.2000000000000077,0.0,3.4333333333333336,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1977,2020-01-22 13:00:00,763.0,10.52111,2020,1,13,2020-01-22,0,0,3.5,0.0,4.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1978,2020-01-22 14:00:00,759.0,10.104445,2020,1,14,2020-01-22,0,0,3.1666666666666665,0.0,3.8333333333333335,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1979,2020-01-22 15:00:00,755.0,9.68778,2020,1,15,2020-01-22,0,0,2.8333333333333335,0.0,3.6666666666666665,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1980,2020-01-22 16:00:00,812.0,13.366670000000001,2020,1,16,2020-01-22,0,0,2.5,0.0,3.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1981,2020-01-22 17:00:00,766.0,14.47445,2020,1,17,2020-01-22,0,0,1.9666666666666779,0.0,3.6,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1982,2020-01-22 18:00:00,766.0,10.948889999999999,2020,1,18,2020-01-22,0,0,1.433333333333356,0.0,3.6999999999999997,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1983,2020-01-22 19:00:00,898.0,14.52945,2020,1,19,2020-01-22,0,0,0.9000000000000341,0.0,3.8,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1984,2020-01-22 20:00:00,1082.0,18.03,2020,1,20,2020-01-22,0,0,0.500000000000038,0.0,3.8,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1985,2020-01-22 21:00:00,871.0,10.255,2020,1,21,2020-01-22,0,0,0.10000000000004172,0.0,3.8,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1986,2020-01-22 22:00:00,538.0,6.29667,2020,1,22,2020-01-22,0,0,-0.2999999999999545,0.0,3.8,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1987,2020-01-22 23:00:00,581.0,6.54611,2020,1,23,2020-01-22,0,0,-0.36666666666663633,0.0,3.8,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1988,2020-01-23 00:00:00,583.0,6.62167,2020,1,0,2020-01-23,0,0,-0.43333333333331814,0.0,3.8,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1989,2020-01-23 01:00:00,428.0,4.77722,2020,1,1,2020-01-23,0,0,-0.5,0.0,3.8,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1990,2020-01-23 02:00:00,244.0,2.88334,2020,1,2,2020-01-23,0,0,-0.4666666666666591,0.0,3.9,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1991,2020-01-23 03:00:00,87.0,1.05001,2020,1,3,2020-01-23,0,0,-0.4333333333333182,0.0,3.9999999999999996,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1992,2020-01-23 04:00:00,71.0,0.8488899999999999,2020,1,4,2020-01-23,0,0,-0.3999999999999773,0.0,4.1,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1993,2020-01-23 05:00:00,63.0,0.7611100000000001,2020,1,5,2020-01-23,0,0,-0.49999999999998107,0.0,4.066666666666666,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1994,2020-01-23 06:00:00,113.0,1.41111,2020,1,6,2020-01-23,0,0,-0.5999999999999849,0.0,4.033333333333333,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1995,2020-01-23 07:00:00,249.0,2.78556,2020,1,7,2020-01-23,0,0,-0.6999999999999886,0.0,4.0,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1996,2020-01-23 08:00:00,461.0,5.55167,2020,1,8,2020-01-23,0,0,-0.3333333333333144,0.0,4.5,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
1997,2020-01-23 09:00:00,695.0,8.67778,2020,1,9,2020-01-23,0,0,0.03333333333335986,0.0,5.0,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
1998,2020-01-23 10:00:00,767.0,10.77556,2020,1,10,2020-01-23,0,0,0.4000000000000341,0.0,5.5,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
1999,2020-01-23 11:00:00,683.0,14.901670000000001,2020,1,11,2020-01-23,0,0,1.3333333333333712,0.0,5.633333333333334,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2000,2020-01-23 12:00:00,747.0,13.163889999999999,2020,1,12,2020-01-23,0,0,2.2666666666667084,0.0,5.766666666666667,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2001,2020-01-23 13:00:00,732.0,9.73667,2020,1,13,2020-01-23,0,0,3.200000000000045,0.0,5.9,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2002,2020-01-23 14:00:00,747.0,9.50945,2020,1,14,2020-01-23,0,0,3.1666666666667043,0.0,5.166666666666667,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2003,2020-01-23 15:00:00,784.0,11.106110000000001,2020,1,15,2020-01-23,0,0,3.1333333333333635,0.0,4.433333333333334,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2004,2020-01-23 16:00:00,811.0,22.18945,2020,1,16,2020-01-23,0,0,3.1000000000000227,0.0,3.7,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2005,2020-01-23 17:00:00,827.0,12.38,2020,1,17,2020-01-23,0,0,2.6000000000000227,0.0,3.8666666666666667,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2006,2020-01-23 18:00:00,890.0,11.35333,2020,1,18,2020-01-23,0,0,2.1000000000000227,0.0,4.033333333333333,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2007,2020-01-23 19:00:00,1025.0,13.267779999999998,2020,1,19,2020-01-23,0,0,1.6000000000000227,0.0,4.2,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2008,2020-01-23 20:00:00,949.0,12.59222,2020,1,20,2020-01-23,0,0,1.0333333333333599,0.0,3.6,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2009,2020-01-23 21:00:00,750.0,11.227219999999999,2020,1,21,2020-01-23,0,0,0.466666666666697,0.0,3.0,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2010,2020-01-23 22:00:00,544.0,6.7961100000000005,2020,1,22,2020-01-23,0,0,-0.0999999999999659,0.0,2.4,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2011,2020-01-23 23:00:00,595.0,6.97778,2020,1,23,2020-01-23,0,0,-0.16666666666662877,0.0,2.3,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2012,2020-01-24 00:00:00,619.0,6.75167,2020,1,0,2020-01-24,0,0,-0.23333333333329165,0.0,2.2,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2013,2020-01-24 01:00:00,533.0,6.11722,2020,1,1,2020-01-24,0,0,-0.2999999999999545,0.0,2.1,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2014,2020-01-24 02:00:00,354.0,3.7383300000000004,2020,1,2,2020-01-24,0,0,-0.7333333333332916,0.0,2.0,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2015,2020-01-24 03:00:00,149.0,1.63389,2020,1,3,2020-01-24,0,0,-1.1666666666666288,0.0,1.9000000000000001,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2016,2020-01-24 04:00:00,97.0,1.11,2020,1,4,2020-01-24,0,0,-1.5999999999999657,0.0,1.8,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2017,2020-01-24 05:00:00,72.0,0.83778,2020,1,5,2020-01-24,0,0,-1.4333333333332992,0.0,2.1666666666666665,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2018,2020-01-24 06:00:00,146.0,1.62889,2020,1,6,2020-01-24,0,0,-1.2666666666666324,0.0,2.533333333333333,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2019,2020-01-24 07:00:00,293.0,3.41111,2020,1,7,2020-01-24,0,0,-1.099999999999966,0.0,2.9,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2020,2020-01-24 08:00:00,545.0,6.01167,2020,1,8,2020-01-24,0,0,-0.8999999999999773,0.0,2.466666666666667,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2021,2020-01-24 09:00:00,703.0,8.17111,2020,1,9,2020-01-24,0,0,-0.6999999999999886,0.0,2.033333333333333,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2022,2020-01-24 10:00:00,859.0,12.251669999999999,2020,1,10,2020-01-24,0,0,-0.5,0.0,1.6,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2023,2020-01-24 11:00:00,652.0,18.226110000000002,2020,1,11,2020-01-24,0,0,0.5666666666666818,0.0,1.6333333333333333,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2024,2020-01-24 12:00:00,458.0,5.20833,2020,1,12,2020-01-24,0,0,1.6333333333333635,0.0,1.6666666666666667,23,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2025,2020-01-24 13:00:00,498.0,5.85389,2020,1,13,2020-01-24,0,0,2.700000000000045,0.0,1.7,23,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2026,2020-01-24 14:00:00,471.0,5.295,2020,1,14,2020-01-24,0,0,3.266666666666708,0.0,1.9,23,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2027,2020-01-24 15:00:00,474.0,5.57,2020,1,15,2020-01-24,0,0,3.8333333333333712,0.0,2.0999999999999996,23,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2028,2020-01-24 16:00:00,491.0,5.96056,2020,1,16,2020-01-24,0,0,4.400000000000034,0.0,2.3,23,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2029,2020-01-24 17:00:00,664.0,7.838889999999999,2020,1,17,2020-01-24,0,0,3.1000000000000227,0.0,2.4,23,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0
2030,2020-01-24 18:00:00,639.0,6.106669999999999,2020,1,18,2020-01-24,0,0,1.8000000000000114,0.0,2.5,23,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2031,2020-01-24 19:00:00,846.0,8.30833,2020,1,19,2020-01-24,0,0,0.5,0.0,2.6,23,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2032,2020-01-24 20:00:00,872.0,10.51778,2020,1,20,2020-01-24,0,0,0.0666666666666818,0.0,2.2666666666666666,23,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
2033,2020-01-24 21:00:00,912.0,10.91056,2020,1,21,2020-01-24,0,0,-0.3666666666666364,0.0,1.9333333333333336,23,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2034,2020-01-24 22:00:00,648.0,7.396669999999999,2020,1,22,2020-01-24,0,0,-0.7999999999999545,0.0,1.6,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2035,2020-01-24 23:00:00,636.0,7.37555,2020,1,23,2020-01-24,0,0,-1.066666666666625,0.0,1.0666666666666669,23,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2036,2020-01-25 00:00:00,629.0,7.356669999999999,2020,1,0,2020-01-25,0,0,-1.3333333333332953,0.0,0.5333333333333334,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2037,2020-01-25 01:00:00,550.0,6.56445,2020,1,1,2020-01-25,0,0,-1.5999999999999657,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2038,2020-01-25 02:00:00,461.0,5.06334,2020,1,2,2020-01-25,0,0,-1.7999999999999734,0.0,0.3666666666666667,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2039,2020-01-25 03:00:00,287.0,3.2316700000000003,2020,1,3,2020-01-25,0,0,-1.999999999999981,0.0,0.7333333333333334,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2040,2020-01-25 04:00:00,189.0,2.21278,2020,1,4,2020-01-25,0,0,-2.1999999999999886,0.0,1.1,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2041,2020-01-25 05:00:00,142.0,1.77945,2020,1,5,2020-01-25,0,0,-1.8666666666666554,0.0,1.8000000000000003,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2042,2020-01-25 06:00:00,146.0,1.76945,2020,1,6,2020-01-25,0,0,-1.5333333333333221,0.0,2.5,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2043,2020-01-25 07:00:00,154.0,1.81723,2020,1,7,2020-01-25,0,0,-1.1999999999999886,0.0,3.2,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2044,2020-01-25 08:00:00,230.0,3.01389,2020,1,8,2020-01-25,0,0,-0.8333333333333144,0.0,2.1333333333333337,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2045,2020-01-25 09:00:00,355.0,4.60111,2020,1,9,2020-01-25,0,0,-0.46666666666664014,0.0,1.0666666666666669,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2046,2020-01-25 10:00:00,464.0,5.43834,2020,1,10,2020-01-25,0,0,-0.0999999999999659,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2047,2020-01-25 11:00:00,457.0,5.31556,2020,1,11,2020-01-25,0,0,1.03333333333336,0.0,0.5333333333333333,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
2048,2020-01-25 12:00:00,516.0,6.27278,2020,1,12,2020-01-25,0,0,2.166666666666686,0.0,1.0666666666666667,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2049,2020-01-25 13:00:00,624.0,8.37167,2020,1,13,2020-01-25,0,0,3.300000000000012,0.0,1.6,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2050,2020-01-25 14:00:00,566.0,7.39389,2020,1,14,2020-01-25,0,0,4.1666666666666865,0.0,1.5,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2051,2020-01-25 15:00:00,582.0,7.74056,2020,1,15,2020-01-25,0,0,5.033333333333361,0.0,1.4000000000000001,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2052,2020-01-25 16:00:00,589.0,6.823339999999999,2020,1,16,2020-01-25,0,0,5.900000000000035,0.0,1.3,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2053,2020-01-25 17:00:00,638.0,7.79167,2020,1,17,2020-01-25,0,0,5.733333333333368,0.0,0.8666666666666667,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2054,2020-01-25 18:00:00,664.0,9.25667,2020,1,18,2020-01-25,0,0,5.566666666666702,0.0,0.43333333333333335,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2055,2020-01-25 19:00:00,615.0,8.387780000000001,2020,1,19,2020-01-25,0,0,5.400000000000035,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2056,2020-01-25 20:00:00,631.0,8.436110000000001,2020,1,20,2020-01-25,0,0,4.700000000000028,0.0,0.39999999999999997,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2057,2020-01-25 21:00:00,689.0,8.45556,2020,1,21,2020-01-25,0,0,4.0000000000000195,0.0,0.7999999999999999,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2058,2020-01-25 22:00:00,541.0,6.960560000000001,2020,1,22,2020-01-25,0,0,3.300000000000012,0.0,1.2,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2059,2020-01-25 23:00:00,453.0,5.59056,2020,1,23,2020-01-25,0,0,2.7666666666666897,0.0,1.0333333333333332,23,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
2060,2020-01-26 00:00:00,616.0,7.43778,2020,1,0,2020-01-26,0,0,2.233333333333368,0.0,0.8666666666666667,23,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0
